# Shadow tomography log started 2020-01-14 08:23:01
# Dimension = 8
# True state = ( 0.06087385 -0.30354142  0.28090474  0.21972063  0.31074887  0.40416151 -0.33726593  0.05063916  0.02287259  0.00473463  0.01562384 -0.15327942  0.07181253  0.21434026 -0.06335928  0.56687820)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7
  237026992 135802  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000
  237080245 53253   0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000
  237090923 10678   0.35355338  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000 -0.35355338
  237118171 27248   0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338
  237129472 11301   0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338
  237183034 53562   0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000
  237222172 39138   0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000
  237332075 109903  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000
  237334581 2506    0.35355338 -0.00000000 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338  0.35355338 -0.00000000
  237404075 69494   0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338 -0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338
  237498606 94531   0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338
  237548642 50036  -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.50000000
  237551352 2710    0.35355338 -0.00000000 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338  0.35355338 -0.00000000
  237566281 14929   0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  237634616 68335   0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000
  237670333 35717   0.35355338  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000
  237682390 12057   0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338
  237684719 2329   -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000
  237696067 11348   0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338  0.00000000  0.00000000 -0.35355338
  237698469 2402    0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000
  237710692 12223   0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000
  237773618 62926   0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000
  237788706 15088   0.35355338 -0.00000000 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000
  237847891 59185   0.35355338  0.00000000  0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338 -0.35355338  0.00000000
  237853667 5776    0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.35355338 -0.00000000
  237878786 25119   0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338
  237917918 39132   0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000
  237994611 76693   0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000
  238025589 30978   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000
  238135092 109503  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000
  238210533 75441   0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.35355338
  238216187 5654    0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000
  238219511 3324    0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000
  238228584 9073    0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000
  238285562 56978   0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000
  238362698 77136   0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000
  238394738 32040   0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000
  238425548 30810   0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.50000000  0.00000000
  238511734 86186   0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.00000000 -0.50000000
  238534278 22544   0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338
  238548636 14358   0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338
  238622611 73975   0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.35355338
  238625457 2846   -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000 -0.50000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000
  238655665 30208   0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000  0.35355338  0.00000000
  238690070 34405  -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000
  238722358 32288   0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.35355338
  238787247 64889   0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000
  238834938 47691   0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338
  238864575 29637   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  238875307 10732  -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000
  238931109 55802   0.35355338 -0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338
  238980974 49865  -0.00000000  0.00000000  0.50000000 -0.00000000 -0.50000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.00000000  0.00000000
  239002590 21616   0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000
  239043443 40853   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338
  239069528 26085   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000
  239081910 12382   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000
  239086781 4871    0.35355338  0.00000000  0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000
  239089070 2289    0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000
  239090453 1383    0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000 -0.50000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000
  239101803 11350   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000  0.35355338
  239105084 3281    0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000  0.50000000  0.00000000
  239214345 109261  0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000
  239217772 3427    0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338
  239263227 45455   0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.50000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  239276063 12836   0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338
  239283376 7313    0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338
  239293018 9642   -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000
  239298944 5926    0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000
  239360531 61587   0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.35355338 -0.00000000
  239371956 11425   0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  239403062 31106  -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000
  239463406 60344   0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000
  239542258 78852  -0.00000000  0.00000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000  0.00000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.50000000
  239560432 18174   0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338
  239632818 72386   0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000
  239657136 24318   0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000
  239676194 19058   0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000
  239678584 2390    0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.50000000 -0.50000000  0.00000000
  239727198 48614  -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000
  239746212 19014   0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338 -0.00000000 -0.35355338  0.00000000  0.35355338
  239748694 2482    0.35355338 -0.00000000 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338 -0.00000000
  239757213 8519    0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338
  239769925 12712   0.70710677  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  239803449 33524   0.50000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000
  239887848 84399   0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677  0.00000000  0.00000000
  239938198 50350   0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000
  239955460 17262   0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000
  239962137 6677    0.35355338  0.00000000  0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000
  239980146 18009   0.35355338  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338  0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338  0.35355338  0.00000000
  240058742 78596   0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.35355338
  240142307 83565   0.70710677 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.70710677
  240177880 35573   0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000
  240249105 71225   0.70710677 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.70710677 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000
  240280047 30942   0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338
  240283117 3070    0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338
  240322470 39353   0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338
  240344003 21533   0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000
  240376815 32812   0.35355338  0.00000000  0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000
  240390737 13922   0.35355338  0.00000000  0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338
  240419746 29009   0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000
  240484644 64898   0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000
  240507656 23012   0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.35355338
  240590243 82587   0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338
  240630021 39778   0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338
  240678399 48378   0.00000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.50000000  0.00000000  0.00000000  0.00000000
  240726146 47747   0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000 -0.00000000 -0.50000000  0.50000000  0.00000000
  240737062 10916   0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338  0.00000000  0.00000000 -0.35355338
  240748107 11045   0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000
  240839805 91698  -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000
  240854412 14607  -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.50000000
  240906423 52011   0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.00000000 -0.50000000
  240911030 4607    0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000
  240911423 393     0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000
  240955992 44569   0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.50000000
  240981707 25715   0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000
  241078553 96846   0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338
  241128548 49995   0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000
  241142713 14165  -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000  0.50000000
  241181063 38350   0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000  0.50000000  0.00000000
  241214658 33595   0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000
  241326853 112195  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000
  241327377 524     0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000
  241358549 31172   0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000
  241394855 36306   0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338
  241403774 8919    0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000  0.35355338
