# Shadow tomography log started 2019-12-31 04:46:40
# Dimension = 2
# True state = (-0.30738525  0.10128641 -0.25510160  0.91114134)
# N        C              re0         im0         re1         im1
  653916068 30550  -0.55242872 -0.56453922  0.06776275  0.60952949
  654029206 113138 -0.37342761  0.25936408 -0.21889775 -0.86334574
  654131493 102287  0.82205032  0.34280513  0.31118778 -0.33148163
  654200067 68574  -0.67692866 -0.71865801 -0.07647733 -0.13946137
  654330325 130258  0.13032229 -0.09118309 -0.92516098  0.34464316
  654557186 226861 -0.45374199  0.10702572 -0.88080264 -0.08276713
  654567955 10769   0.39705774  0.79057501 -0.06510255 -0.46162535
  654783742 215787  0.35261442  0.46376652  0.69723553  0.41766769
  654807090 23348  -0.16879617  0.79504185 -0.09960094 -0.57401739
  654983030 175940  0.06356403  0.69345398  0.56583069  0.44149384
  655042129 59099   0.32849665  0.63809963 -0.66951557 -0.19148816
  655161149 119020 -0.05723053  0.25836244  0.65072476 -0.71170978
  655278836 117687  0.82672044  0.49649453  0.12855814  0.23129913
  655279470 634     0.79134303 -0.20764530 -0.56921088  0.08160035
  655491265 211795  0.05561557  0.57233430 -0.01419809  0.81800903
  655601897 110632 -0.40326992  0.83847073 -0.31987380  0.17894401
  655695254 93357   0.12580569 -0.34425736 -0.76368124  0.53146096
  655761092 65838   0.61674958 -0.13256181 -0.34623902  0.69438164
  655914460 153368  0.75138801 -0.19355461  0.25846767 -0.57545386
  656034554 120094 -0.71710283  0.46935441  0.08114970  0.50880713
  656143707 109153  0.31389069 -0.40858610  0.40662770  0.75444280
  656198849 55142   0.27194453 -0.81232055  0.32673424  0.39928215
  656377396 178547 -0.27584530  0.43599411  0.36854788  0.77329876
  656572070 194674  0.40246786  0.35680493  0.83078493 -0.14320009
  656619904 47834  -0.04310085  0.84193360 -0.40225582 -0.35704396
  656712728 92824  -0.13272710  0.56598560  0.80034949 -0.14657599
  656829030 116302  0.73891144  0.34066657 -0.01192760  0.58121761
  656948264 119234  0.31061964 -0.26947645 -0.86570749 -0.28539170
  657057983 109719  0.83542366  0.36464392  0.05176186  0.40794954
  657201411 143428 -0.15140897  0.87900171 -0.36425033  0.26786754
  657285324 83913   0.45212433 -0.00386229 -0.64799449 -0.61292073
  657324930 39606  -0.53935736 -0.37405002  0.35337569  0.66656271
  657537830 212900 -0.40717762 -0.63512724 -0.06103546 -0.65352464
  657552791 14961  -0.93279611 -0.13651834  0.33337988 -0.01058373
  657752664 199873 -0.24558491  0.22570381 -0.57090406  0.75020957
  657866647 113983 -0.34283140 -0.25066656 -0.17425126  0.88840836
  657971625 104978  0.54987925  0.71921187 -0.19626108  0.37662804
  658028490 56865   0.71854550 -0.32629607 -0.14264756  0.59739009
  658199856 171366  0.33259562  0.51633651  0.78607984  0.06967953
  658416647 216791 -0.18841906 -0.36996192 -0.68381383 -0.60002090
  658442567 25920   0.32146209  0.85105145 -0.28015710 -0.30640752
  658634555 191988 -0.14909948  0.06143150 -0.79281477 -0.58774165
  658679101 44546  -0.14490516  0.97621617  0.14886132 -0.06200639
  658866764 187663  0.81990656  0.13460396  0.55644093 -0.00291456
  658919342 52578  -0.12313939 -0.54265246  0.31673581  0.76814284
  658987769 68427  -0.85201606 -0.00827858  0.09771654 -0.51424856
  659139817 152048  0.24991794  0.45993600  0.80888780 -0.26776934
  659146827 7010    0.82855911  0.31623193 -0.43602125 -0.15288113
  659364372 217545  0.31089816  0.34180331  0.61446878  0.63948491
  659481613 117241  0.37073806  0.85974074  0.26068959  0.23545719
  659572861 91248   0.16249767 -0.31143805 -0.04850036  0.93501260
  659780890 208029  0.69036879 -0.37664047  0.52446643 -0.32629413
  659805729 24839  -0.00081695  0.61768295 -0.04385183 -0.78520324
  659907112 101383 -0.26982036  0.90541297  0.15142312  0.29068086
  660029852 122740 -0.00581506 -0.32770491  0.66952971  0.66656255
  660149351 119499  0.63272595  0.36810473 -0.24961709  0.63391489
  660242175 92824  -0.63365857  0.25026705  0.36875341  0.63234811
  660431135 188960  0.79882770  0.15591326  0.57108386  0.10690459
  660469444 38309   0.53431248 -0.22820065 -0.74600956  0.32542953
  660615879 146435 -0.06019941 -0.01310637  0.62383661 -0.77912267
  660665218 49339  -0.55319072  0.83077331  0.03074888  0.05338775
  660772874 107656  0.35221179 -0.11652892 -0.87707924 -0.30512271
  660880229 107355  0.87257410 -0.31777714  0.35386045  0.11142223
  660983549 103320 -0.84028922 -0.41465899 -0.31544091  0.14989660
  661101088 117539 -0.11272489 -0.33055265  0.88335214  0.31259725
  661187091 86003  -0.73710895 -0.60108510 -0.29170677  0.10136204
  661327989 140898  0.26568848  0.15740627 -0.84201875  0.44230909
  661527494 199505 -0.73741417  0.07256648 -0.60197599 -0.29762283
  661570638 43144   0.66388787 -0.10103136 -0.68067219 -0.29279844
  661727885 157247 -0.48568231 -0.18205552  0.14518810 -0.84254905
  661792487 64602   0.56152860  0.64471242  0.32057174 -0.40775640
  661863462 70975  -0.50005435 -0.01284035  0.78505405 -0.36533671
  662017467 154005 -0.65475198 -0.56663976 -0.48440112 -0.12479894
  662093578 76111  -0.16868295  0.90385388  0.38180335  0.09391716
  662248442 154864  0.10744870  0.37821820 -0.89727643  0.20075055
  662438781 190339  0.24217031  0.01141407  0.94412366  0.22327961
  662463662 24881  -0.11653624 -0.96314203 -0.01567952  0.24193158
  662531126 67464   0.17014626  0.62629984 -0.70508317 -0.28575599
  662692090 160964  0.59477232  0.47438872  0.62927054 -0.15880753
  662835699 143609 -0.00254164  0.31020004  0.87040773 -0.38230860
  662922033 86334  -0.03503704  0.95002204 -0.28748032  0.11655724
  663070981 148948  0.15838170  0.59852666  0.77610568  0.11975408
  663132157 61176   0.21105616  0.75639697 -0.61309793 -0.08619662
  663255642 123485 -0.71564129  0.49121920  0.05451857  0.49354733
  663366690 111048  0.09895003  0.48659032 -0.83153815 -0.24896397
  663600800 234110  0.48040365 -0.23758585  0.67644315 -0.50516330
  663607826 7026    0.01115305  0.84418061 -0.10404485 -0.52574649
  663683442 75616  -0.19129955 -0.69459929  0.68610275  0.10099176
  663825377 141935 -0.62901638 -0.29201834 -0.54104527  0.47574541
  663968011 142634 -0.17136573  0.45156532  0.83215097  0.27248360
  664049672 81661  -0.57973340 -0.65622536  0.34679263 -0.33617306
  664253112 203440 -0.36434193  0.46570243 -0.09726692  0.80057189
  664287358 34246  -0.61075803 -0.52664109  0.58290624  0.09921753
  664443128 155770  0.09235708  0.87379363  0.16972582  0.44626003
  664514953 71825  -0.27633374 -0.38935142  0.67461010  0.56297988
  664689841 174888  0.64676504  0.12636497  0.58047525 -0.47830467
  664753838 63997   0.06239644  0.74955558 -0.54180038 -0.37513393
  664768576 14738  -0.75902191 -0.46161858  0.43291027  0.15291411
  665007877 239301  0.05761322  0.45549395  0.29012447  0.83966289
  665081976 74099   0.93967734 -0.31231583  0.13429666  0.03781166
  665229485 147509  0.13939376  0.00589016 -0.79569279 -0.58941299
  665231091 1606    0.05544739  0.86673311 -0.03800796 -0.49422131
  665444894 213803  0.47113629 -0.15404516  0.82195814 -0.28050937
  665671515 226621 -0.23317741 -0.38449448 -0.10714912 -0.88674199
  665684507 12992  -0.39215489  0.80250036  0.34642104 -0.28670573
  665835161 150654  0.12376831 -0.23867998 -0.91529642 -0.29990955
  665904770 69609   0.46652962 -0.84265259  0.25311957  0.09064885
  665983985 79215   0.02354653  0.40510634  0.31925693 -0.85639326
  666109835 125850  0.87363021 -0.26852312  0.40303033  0.04724555
  666174651 64816  -0.70586511 -0.12765185  0.13442385  0.68365904
  666317619 142968 -0.27952193  0.63822171 -0.71674829 -0.02850329
  666520252 202633  0.66798139  0.22935640  0.69205504  0.14918551
  666537124 16872  -0.28775887  0.64683176  0.20882084 -0.67468315
  666670089 132965  0.12761863  0.33747335  0.81278758 -0.45738559
  666747007 76918   0.89892245 -0.24852295  0.14736995  0.32932791
  666790747 43740  -0.36024434 -0.89950452  0.20276851  0.14142335
  667011431 220684  0.07692488  0.23494296  0.75736195  0.60438998
  667025131 13700   0.10031997  0.73458475 -0.20801490 -0.63800545
  667238577 213446  0.33347634  0.58233554  0.47734905  0.56728893
  667414568 175991  0.10182599  0.09674553  0.58587740  0.79813497
  667446832 32264  -0.65906873 -0.73885058  0.07349068  0.11969691
  667511154 64322   0.21902793  0.92817923  0.29361274 -0.06558690
  667662729 151575  0.29933029  0.03019035 -0.10704802  0.94764478
  667728448 65719   0.93830104  0.27683361  0.06520385 -0.19673020
  667874969 146521  0.19114582 -0.08010986  0.34802826  0.91428771
  668050699 175730  0.31323342 -0.34020045  0.82001352  0.33723331
  668101159 50460  -0.75275275  0.46852083  0.36530211  0.28355932
  668115034 13875   0.72184602  0.59749258 -0.26523938 -0.22713213
  668336404 221370  0.24656829 -0.24727517  0.67265537 -0.65237552
  668516504 180100  0.13467857 -0.19344356  0.95537230  0.17805910
  668567422 50918  -0.90709093 -0.34875107  0.01339770  0.23532792
  668649410 81988   0.00569425  0.97881285  0.13026252  0.15787544
  668792594 143184 -0.04145425 -0.20043583  0.75937792  0.61761817
  668855039 62445  -0.43384925 -0.65580563  0.61616572 -0.04509547
  669020923 165884 -0.03190819 -0.61698919 -0.70468361 -0.34889427
  669113192 92269  -0.75760730 -0.39589803 -0.31801072  0.41007939
  669237316 124124 -0.09782317  0.50963374 -0.79766768 -0.30729520
  669288047 50731   0.18540369  0.55550330 -0.56065792 -0.58540947
  669465851 177804  0.80844512 -0.05880507  0.50987336 -0.28807570
  669515807 49956  -0.15089071 -0.92423052 -0.30500654  0.17320781
  669673201 157394  0.14751662 -0.31822756  0.93351384  0.07431007
  669815826 142625  0.21211190 -0.00966754 -0.31590876 -0.92472522
  669896795 80969   0.20009092 -0.95649292  0.21169592 -0.01642433
  670055503 158708  0.04674367 -0.16716931 -0.90905172 -0.37880656
  670099611 44108   0.18437649  0.96740620 -0.17320177  0.01147596
  670139831 40220  -0.48678679  0.35211905  0.55296088 -0.57730846
  670346656 206825  0.70014423 -0.38580935  0.46551005 -0.37980205
  670538315 191659 -0.21747593  0.25221203 -0.91945315 -0.20904355
  670586957 48642  -0.89456940  0.29805853  0.24112400  0.22970831
  670775754 188797 -0.63905862 -0.18421135 -0.67737487  0.31437804
  670825138 49384   0.02924015  0.74620056 -0.45545080 -0.48465896
  670851417 26279   0.92848138  0.19848801 -0.29355318  0.11113671
  671053542 202125  0.13384266 -0.28392073 -0.12497318 -0.94119969
  671186159 132617 -0.76358723 -0.02908842 -0.26093601 -0.58991594
  671255677 69518   0.55290496 -0.33224165 -0.64118535 -0.41568370
  671444015 188338 -0.41617090  0.00951379 -0.78603358 -0.45701475
  671463130 19115   0.77616748  0.47357715 -0.18980561 -0.37048963
  671595446 132316  0.01154203  0.91430752  0.15779535  0.37283933
  671680222 84776   0.08230464 -0.39640193  0.16642041  0.89910828
  671709741 29519  -0.44981390 -0.80088551 -0.06437121  0.39000796
  671900851 191110 -0.36315039 -0.15611424 -0.43187252 -0.81070110
  672033936 133085  0.61706673  0.34532662 -0.12166030  0.69654645
  672104229 70293  -0.13826757 -0.69344088 -0.60863998  0.35997111
  672164060 59831   0.36266034  0.52275001 -0.05233109 -0.76972161
  672360371 196311  0.43324073  0.63836696  0.03664393  0.63517503
  672500516 140145  0.50585892 -0.41263828  0.60719963  0.45292937
  672574834 74318   0.34892378  0.67237535  0.48891582 -0.43257937
  672626828 51994  -0.66227694  0.72118363  0.02526779 -0.20160599
  672811990 185162 -0.11118210  0.17006462  0.03831926  0.97839062
  672877980 65990   0.67425835  0.44129210  0.16120607 -0.56978027
  673025608 147628  0.52443570 -0.27496209  0.57054961  0.56906606
  673075963 50355   0.09370632 -0.57450051 -0.34801921  0.73488156
  673272404 196441  0.67355236  0.45551674  0.37301563  0.44686805
  673409065 136661  0.08715051  0.12884844 -0.88169008 -0.44544974
  673480846 71781   0.58728533 -0.79429139  0.01991665 -0.15427397
  673492923 12077  -0.17111962  0.83926001 -0.00812986 -0.51603741
  673729839 236916 -0.51293596 -0.05707367 -0.85171304  0.09068735
  673878918 149079 -0.32117219  0.54241230 -0.76854228 -0.10945358
  673931907 52989   0.71374681  0.30529135  0.00696108 -0.63032867
  674008640 76733  -0.44261103 -0.01578877  0.89351894 -0.07396012
  674154598 145958 -0.88074303 -0.16774358 -0.44180913 -0.03095967
  674285510 130912  0.33192769 -0.62822987  0.69079977  0.13396609
  674358351 72841  -0.66302361 -0.23569247 -0.03340252  0.70974152
  674386496 28145   0.57014571 -0.78091281 -0.15002584  0.20640082
  674591399 204903 -0.17870035 -0.18214069 -0.67860773 -0.68875431
  674648758 57359   0.76233611 -0.49651457 -0.30383770 -0.28284197
  674800666 151908  0.30343926  0.28326939 -0.44187003  0.79525716
  674855994 55328  -0.29175545 -0.56604064 -0.20470231  0.74335302
  675018085 162091  0.62945124  0.44527282  0.13305310  0.62275205
  675035463 17378  -0.91506946  0.11972372  0.37813110  0.07301362
  675256662 221199 -0.01791098 -0.38469900  0.24999376 -0.88836310
  675374636 117974 -0.73824707  0.37173681  0.08487247  0.55641682
  675468100 93464  -0.04189609 -0.56129113  0.80274768  0.19695977
  675518369 50269  -0.84188181 -0.20200487  0.38145373 -0.32391680
  675700637 182268 -0.05841035  0.49700833  0.63449248  0.58905878
  675745450 44813  -0.20128440 -0.92777776 -0.25226510  0.18728409
  675925182 179732  0.13249877  0.28488083 -0.61916491  0.71966785
  676028563 103381 -0.41501601  0.24113257  0.01636245 -0.87712546
  676142859 114296  0.47163478 -0.73971442 -0.21231082 -0.43047337
  676275204 132345  0.31640949 -0.01344265 -0.49464753 -0.80933810
  676364404 89200  -0.74428283  0.58800289 -0.29218265 -0.12216779
  676400165 35761   0.47184178 -0.87174296 -0.08364122  0.10214548
  676592284 192119  0.08464532 -0.10131497  0.76777575 -0.62696957
  676801753 209469  0.21354162  0.21362062  0.15303909  0.94092786
  676832591 30838  -0.95107078  0.06504291  0.25660112  0.15934132
  676976473 143882 -0.44699380  0.70225840 -0.55046138  0.06341889
  677047633 71160   0.40324118 -0.38003453 -0.82504358 -0.11078539
  677110246 62613  -0.94749746  0.01958183  0.03205822  0.31754903
  677260637 150391  0.29623822 -0.11877723  0.42181354  0.84865083
  677370146 109509 -0.09720376 -0.91432117  0.20471384 -0.33564934
  677458995 88849  -0.06909538  0.38703238  0.67866327 -0.62036113
  677597764 138769  0.81169375  0.19635457  0.42156517 -0.35338498
  677681274 83510  -0.23213355  0.49871049 -0.39989430 -0.73313465
  677822085 140811  0.26586281  0.08523675 -0.08756579 -0.95623423
  677901724 79639  -0.76474336  0.58070583 -0.24232035 -0.13866934
  678047959 146235 -0.75552486  0.33155651 -0.54175918 -0.16046639
  678119982 72023  -0.23914986  0.51191778  0.74918459 -0.34564430
  678168052 48070   0.25233092  0.88243758 -0.36670582 -0.15218363
  678359966 191914  0.37183138  0.13919211  0.78687197 -0.47243993
  678384034 24068   0.07021188 -0.73114058 -0.30835690  0.60449960
  678626915 242881 -0.60627763 -0.30484617 -0.48923710 -0.54785337
  678713402 86487   0.47868262  0.85777892  0.05330666  0.17954574
  678837129 123727  0.14900060 -0.11347727 -0.89268296  0.40992543
  679023579 186450 -0.02739866 -0.24779944 -0.54335199 -0.80163169
  679071546 47967   0.67080509 -0.69847354 -0.06881160  0.23962515
  679248515 176969  0.35083726  0.52785247 -0.20628822  0.74547311
  679297596 49081   0.74000537 -0.22511561 -0.53657472 -0.33734640
  679369621 72025  -0.18473023 -0.97454992 -0.11633243 -0.05093087
  679502867 133246  0.11030835 -0.06292262 -0.08085824  0.98860243
  679560381 57514   0.02945900  0.76340330  0.60197893 -0.23231217
  679694939 134558  0.37536175  0.52483438 -0.44402276  0.62168820
  679736707 41768   0.46728341  0.31625087 -0.67253749 -0.47887881
  679918858 182151 -0.75142415  0.34204291 -0.51895658  0.22147792
  680015711 96853  -0.41881680  0.48305686 -0.40900513 -0.65112469
  680139304 123593  0.50926023 -0.57610986 -0.33486343 -0.54462641
  680315769 176465  0.33286604  0.44758446  0.82923181 -0.03525548
  680365598 49829   0.31439559  0.76813004 -0.54571540 -0.11543982
  680469195 103597 -0.50097410 -0.32951779  0.60489938 -0.52396538
  680584513 115318  0.36223514  0.71360261  0.58831775 -0.11592777
  680821306 236793  0.39987744  0.29805355  0.75266292  0.42983793
  680827805 6499    0.45633116  0.73690161 -0.31208489 -0.38902559
  681014427 186622  0.26171197  0.13702306  0.26562537  0.91770076
  681048932 34505   0.78474115  0.54489710 -0.04622838 -0.29177288
  681242574 193642 -0.62238244  0.42501546 -0.36558389  0.54621459
  681285421 42847  -0.26232665  0.60264972  0.02164942 -0.75334543
  681426539 141118 -0.25172218  0.40909949 -0.73161226 -0.48375309
  681505443 78904   0.55101393  0.68239079  0.38335873 -0.28941758
  681630218 124775 -0.27304892  0.21792917  0.81017505  0.47070963
  681715342 85124  -0.34393404  0.87158507 -0.34935055 -0.00174106
  681772845 57503  -0.74801670  0.00629133  0.34945588 -0.56419148
  681940336 167491  0.62208299 -0.23117998  0.15385930 -0.73204910
  682024134 83798  -0.48652474  0.45907548  0.63660065  0.38377466
  682149500 125366 -0.55860561 -0.49041121  0.29009974 -0.60274269
  682194402 44902   0.48098837  0.65784778  0.07673980 -0.57445409
  682372688 178286  0.48622454 -0.31539213  0.80046534  0.15286842
  682432002 59314   0.56681028 -0.61652201 -0.48831333 -0.24530962
  682575431 143429  0.27301274 -0.47338226  0.81241936  0.20334223
  682651288 75857  -0.44857236 -0.78944546 -0.37583520  0.18522041
  682783201 131913 -0.23506450  0.34684777 -0.72038634 -0.55270682
  682838849 55648  -0.49218833  0.70447966 -0.21546899 -0.46371561
  683006561 167712  0.23708467  0.45304516  0.85855708  0.03769199
  683167057 160496 -0.19512017  0.15865096  0.69335422  0.67529098
