# Shadow tomography log started 2019-12-30 18:49:40
# Dimension = 4
# True state = (-0.10347576  0.40046587  0.27090373 -0.62819040 -0.17220832  0.44102396 -0.00859407 -0.36969738)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3
  281727640 7406    0.60454773  0.33803869  0.41560396 -0.19697433  0.02111889 -0.06166152 -0.54977013 -0.04723353
  281753839 26199   0.03130792 -0.57229980  0.00542912  0.20358716  0.45928412  0.27650981 -0.36002071 -0.46152038
  281829380 75541   0.24330479 -0.31383788  0.55545542  0.55647191 -0.09405334 -0.31445840  0.31563655  0.12946160
  281882203 52823  -0.03474492  0.18123464  0.34674673 -0.09258647  0.56661972  0.52873836  0.29796940  0.38436094
  281912855 30652   0.24114509 -0.73137775 -0.26006872 -0.20931067 -0.02719724  0.17666200  0.48739823  0.16119162
  281973194 60339  -0.05765358 -0.13935927  0.72478764  0.20130822 -0.31848874 -0.36180421  0.42079051 -0.04484319
  282031804 58610  -0.25799997  0.17731670  0.36637417  0.01842158  0.36113993  0.64200073  0.25167586  0.40186775
  282037281 5477    0.29433516  0.44671277 -0.27222134  0.33769414 -0.31213484  0.30935147  0.49355743 -0.29824033
  282053129 15848  -0.02746657  0.00895259  0.33465468  0.45188469  0.37640576  0.54958034 -0.19593694  0.44817494
  282121160 68031  -0.74438306  0.21418409 -0.02411013  0.11846256  0.31790936  0.09799259  0.03559376 -0.52294219
  282149331 28171  -0.41190730  0.25889269  0.32431244 -0.49968938 -0.49130217  0.26180439 -0.02228791  0.31308592
  282200315 50984   0.34846685  0.20263828  0.51127314  0.23005113 -0.28001045  0.23934501  0.39250598 -0.48314801
  282219661 19346   0.07415489 -0.36646756  0.28811062 -0.81654526 -0.18427526  0.04832434 -0.24120368  0.12639957
  282315480 95819   0.09878723 -0.03523412 -0.22736665  0.30802449 -0.55393994 -0.04531612 -0.68850717  0.24388486
  282349656 34176  -0.24571965 -0.74750097  0.00777643  0.27939910 -0.04352889  0.30433315 -0.02104878 -0.45583258
  282375605 25949   0.02283578 -0.47910844 -0.01719442  0.15890705  0.43653084 -0.60805573 -0.05593932  0.42540143
  282410256 34651   0.58957651  0.34960155  0.40422732  0.32431015  0.01299495  0.27528411  0.40679277 -0.14202439
  282527839 117583 -0.09909080  0.38040148 -0.38344714 -0.04708416  0.57681266  0.35409627 -0.18100656 -0.45317405
  282545014 17175   0.30714424 -0.51594195 -0.51452790  0.33535759  0.01443485  0.44376442  0.02989661  0.25344350
  282559025 14011  -0.10850659 -0.05785026  0.14706462  0.42818560 -0.48896091  0.17243776 -0.54367350 -0.46423090
  282587929 28904  -0.16393961  0.30174293  0.32783229 -0.23559761  0.60948782 -0.12027887  0.52463981  0.24063546
  282627128 39199   0.69861933 -0.23464597 -0.12652949  0.07247648  0.42460702 -0.21766335 -0.25247818  0.37973156
  282685879 58751   0.33483867 -0.30845301  0.56386495  0.23436654  0.13840385  0.25648466  0.18454046 -0.54851915
  282741566 55687   0.19855662  0.30374725  0.66288360 -0.05891667 -0.47258038 -0.27949402 -0.20099584  0.28909962
  282762984 21418  -0.58340957  0.34857276  0.59889841 -0.04460330  0.06619124 -0.22554339 -0.02702938 -0.34853960
  282911912 148928 -0.23063791  0.01228910 -0.57953778 -0.10154394  0.59379112 -0.22145168 -0.32713427 -0.30304183
  282914355 2443    0.00495278 -0.50563834 -0.06315535 -0.12719765 -0.56815686 -0.26530772 -0.23736614 -0.52402711
  282914677 322     0.27567029 -0.39127569  0.51835848 -0.06551855  0.38390708 -0.05044906 -0.55672394  0.19506341
  282945417 30740  -0.10983198 -0.55620970 -0.16129872 -0.27647855  0.67224745 -0.26809196 -0.01897633  0.22794739
  282981633 36216  -0.05460309  0.67451942 -0.24202265 -0.14689102  0.49593411  0.16914690  0.43073649  0.04236590
  283011939 30306  -0.00283019  0.43784824  0.34167866 -0.45351600  0.05529780 -0.38788679 -0.56909493  0.09206951
  283077777 65838  -0.09042667  0.14392251 -0.53785842  0.45351698  0.15767741  0.15255351 -0.63944365  0.13826451
  283086845 9068   -0.32499191 -0.25190840 -0.11510580  0.49281726  0.66711529  0.30978661  0.14197107  0.11678137
  283126178 39333   0.09204897 -0.35428811 -0.01067531 -0.12609228 -0.01459384 -0.37522059  0.23282910  0.80918529
  283190047 63869  -0.61737191 -0.36680545 -0.01005244 -0.61207454  0.10858850 -0.03378568 -0.28813477 -0.11668249
  283256767 66720  -0.41356450 -0.10099218  0.33372099  0.49169359 -0.54646315  0.08019401 -0.34161482  0.20947306
  283279357 22590  -0.31642065 -0.13334269 -0.00726123  0.00071732 -0.25424466 -0.25074499  0.68754538 -0.53086007
  283284740 5383   -0.32183963  0.18952442  0.24367943 -0.53587373 -0.50555956 -0.34875886 -0.16804152  0.32939074
  283292864 8124   -0.72808371 -0.39479206 -0.45082089  0.05765766  0.06960985  0.19730876 -0.19621234  0.15872587
  283429794 136930  0.19887856 -0.13068322 -0.22948670  0.62783629 -0.60457042 -0.29322639 -0.15798076  0.14170964
  283454432 24638   0.18738286 -0.80866774  0.11084819 -0.19079366  0.39932092  0.23468965 -0.19339297 -0.10157429
  283459833 5401    0.18681132  0.09606727  0.52239123 -0.43068881  0.22688102 -0.55995818  0.34819477 -0.10592166
  283563111 103278 -0.26188638  0.26769915  0.02611455 -0.64340180  0.10112411  0.62353332  0.19548125  0.08872457
  283606564 43453  -0.01560339  0.35542366  0.24443222 -0.13612514  0.14249641 -0.03332113 -0.84527034 -0.24342537
  283651419 44855  -0.15554319  0.55019243  0.29898823  0.28552557 -0.24012955  0.41562282 -0.01278068  0.52116017
  283692561 41142  -0.30139436  0.26473220  0.60490891 -0.12222239  0.36817976 -0.11956330 -0.39122078 -0.39410631
  283708857 16296  -0.52404950  0.39846871 -0.19129848 -0.30775330 -0.13486318 -0.23148066  0.58074875 -0.16200967
  283781066 72209  -0.09401033  0.26444241 -0.46890082  0.31153315  0.72948751 -0.12577900 -0.07340129  0.22572385
  283879994 98928   0.26109815 -0.14321446 -0.11472935 -0.41075138 -0.01661865  0.65036002  0.54079306 -0.11720232
  283912520 32526  -0.65899713  0.06142168  0.13124339 -0.38265652  0.29352948  0.33390263 -0.23875791  0.37900325
  283935633 23113   0.22688469 -0.22803894  0.18696766 -0.75567196  0.10576377 -0.50127741 -0.12282268 -0.11390405
  283965234 29601   0.28143756  0.53905660 -0.11391603 -0.18840318 -0.13307419  0.31453360 -0.60918377 -0.30658322
  283975477 10243  -0.35843101 -0.55305048 -0.10229086  0.31105336 -0.39910443 -0.50450495  0.03655289 -0.20808427
  284074931 99454  -0.47336221 -0.16327885 -0.28583098  0.03865967  0.54027779  0.37255030  0.05784206 -0.48169991
  284128986 54055  -0.22431037  0.01849474  0.25166496 -0.84510295 -0.00072801 -0.32648054  0.00920397 -0.25521317
  284129132 146    -0.46323281  0.22290980 -0.17811192 -0.01817573  0.12840441 -0.18005232  0.58513387  0.55891341
  284167244 38112  -0.55313358  0.23677007 -0.17651322  0.25482372 -0.60478770  0.01477329 -0.32888497  0.26026792
  284188323 21079  -0.64051624  0.11981109  0.53208147  0.22878192  0.36584307 -0.13207623  0.20768077 -0.21334434
  284238212 49889  -0.35022432  0.16116997 -0.53307391 -0.39177978 -0.02407318  0.19251687  0.57769975 -0.20573944
  284295616 57404   0.16411516  0.19442430 -0.17844736  0.31456868  0.01430292 -0.66699436  0.45556565  0.38966959
  284363877 68261  -0.22978251 -0.35211366 -0.36425646 -0.13539918 -0.28921681 -0.73181002 -0.23000566 -0.01026609
  284366233 2356   -0.11868280  0.13143533 -0.40457418  0.35845685  0.23702045 -0.22085610  0.75409929 -0.05334531
  284470856 104623  0.30276545  0.42134305  0.02794221  0.45360198  0.20989876 -0.36924708 -0.36824680  0.45635622
  284483142 12286   0.39563891 -0.60508519 -0.36774249  0.46372692  0.02832226  0.30765009 -0.17198431 -0.04511355
  284489542 6400    0.55859417  0.10695490 -0.62927787 -0.14687728  0.31068485  0.38672293  0.09799606  0.05732970
  284523130 33588  -0.02553000  0.77977523 -0.12200072  0.54538625  0.00479418 -0.15990472  0.07261298 -0.21932471
  284562070 38940   0.13459499  0.08672972  0.19805602 -0.01461457  0.04397733 -0.21227564  0.76208788  0.55421068
  284654426 92356   0.19730848 -0.05712722 -0.46885964 -0.10410070 -0.56700015 -0.59986971 -0.15225219  0.15041926
  284750512 96086   0.12875968  0.44256466 -0.73551109 -0.12030676  0.27927676 -0.36011962  0.14854805 -0.04856967
  284761719 11207  -0.46964126  0.52160277  0.30369401  0.51317886  0.24642537 -0.18814919 -0.07375115  0.22409869
  284796847 35128  -0.41640344  0.06798242 -0.19557290 -0.06198132 -0.71917303 -0.05808623  0.43673316  0.26187098
  284827083 30236  -0.29127095  0.17908908  0.05830258 -0.20851257 -0.31402085 -0.27748840 -0.46220544 -0.66855731
  284847193 20110  -0.28938088  0.20547381 -0.71864810 -0.39955911 -0.13385426  0.09865560  0.11253230  0.39701793
  284901465 54272  -0.41557087  0.65142807  0.04103649  0.01045213 -0.02059941 -0.45687630 -0.19010451 -0.39477724
  284903268 1803    0.41840944  0.00812187 -0.00108534 -0.39022450  0.02962205 -0.52504526  0.61614199 -0.12810266
  285012939 109671  0.24289857  0.20700098 -0.12696676 -0.39205521  0.49332115  0.49322822 -0.11879762 -0.47704331
  285060145 47206   0.06770607 -0.38517774  0.34667925  0.53092763  0.31549918  0.55484347 -0.00812155  0.19371725
  285102742 42597  -0.28835690  0.52547262  0.10465064  0.54552795 -0.14907207 -0.23033513  0.33568101  0.37976023
  285188742 86000  -0.41802297  0.34054134 -0.29024635 -0.01836131  0.23810646  0.52378982  0.24189696 -0.48491619
  285190229 1487   -0.44175666 -0.04384361  0.41292442  0.18517612 -0.43025458 -0.03409941 -0.50037031 -0.40184549
  285200538 10309   0.47041569 -0.29612127 -0.02575902  0.02722636  0.33209800 -0.21558053  0.72483955  0.08637157
  285261492 60954   0.63939579 -0.41693225  0.01170095  0.23872622 -0.33472193 -0.08975216 -0.47931730  0.10185339
  285264433 2941   -0.04876070  0.10842733  0.82297481  0.19583828  0.29437188 -0.39243129 -0.16096403  0.06049125
  285351618 87185  -0.29930403 -0.06815274 -0.46273533  0.10818464  0.11121707 -0.68564960 -0.15845482  0.41515281
  285366156 14538  -0.57077266  0.34172161  0.14617948  0.09803083 -0.36709052  0.54398333 -0.24343548  0.19113421
  285387723 21567   0.01984571 -0.48099608 -0.47570788 -0.29637028 -0.08720218  0.45684926  0.31675394  0.37076551
  285458739 71016  -0.24729016  0.35535493 -0.28617203 -0.69183480 -0.11826424 -0.13533034  0.15745565 -0.44152872
  285519747 61008  -0.33508008 -0.16120055 -0.14364914 -0.27152031  0.54193814 -0.16435799 -0.61461339  0.26252094
  285562417 42670   0.23491683  0.03516263  0.27735641 -0.01333138 -0.53765889  0.21984226  0.34030394 -0.64285216
  285606196 43779   0.59157926  0.41473484 -0.42457970 -0.02225851 -0.34431661  0.20662666 -0.20722400  0.30508251
  285652312 46116   0.29214712 -0.13335220 -0.25682576 -0.74259591  0.29320281 -0.16163706  0.40026900 -0.08455416
  285696033 43721  -0.47033515  0.31186337 -0.35266448  0.01876018  0.12962668  0.61028378  0.40922027  0.00955576
  285698736 2703   -0.23523254  0.08926830  0.66512421  0.16354052  0.44947163 -0.34911651  0.15644704  0.34522216
  285743212 44476  -0.42101902 -0.52565905  0.47352263 -0.21636807 -0.26918916  0.20583378 -0.29917038 -0.26655855
  285787667 44455  -0.50513270 -0.16223032 -0.21667420  0.22750859 -0.38403272  0.06766436  0.61627359  0.29658334
  285871394 83727  -0.35043982  0.28077854 -0.14105287  0.37579472 -0.30449569 -0.56257030 -0.43724077 -0.19197735
  285876722 5328    0.30890010  0.07446697 -0.43011951 -0.09586499 -0.40335575  0.59273783 -0.41142639  0.14675435
  285972062 95340   0.06014732 -0.57080708  0.29814134  0.52832728 -0.53877011 -0.05482569 -0.06802257 -0.06809875
  286027022 54960  -0.56701149  0.28500021 -0.24706327  0.51145007  0.08833511 -0.07676015 -0.48710140 -0.15391045
  286047273 20251  -0.34082793  0.22518026 -0.30196153  0.15487712 -0.42066218  0.04511139  0.65799636  0.32559418
  286077193 29920   0.09118055  0.39487943 -0.23745750  0.39819610 -0.36819715  0.20652646 -0.54855341 -0.37640003
  286161242 84049  -0.02075955 -0.27367068 -0.40277306 -0.36343493  0.39678189  0.62256091 -0.14973249 -0.25084766
  286171361 10119   0.21711652  0.39950722 -0.03577737  0.41156052  0.29038881  0.32141058  0.64804590 -0.12246797
  286216907 45546  -0.52091066  0.53135320  0.50214105 -0.26064344  0.26226297  0.14264443 -0.16640062 -0.09703995
  286264152 47245   0.12903424  0.00413085 -0.19882959  0.05036424 -0.28121826  0.22890942 -0.69691402  0.56928987
  286387550 123398 -0.31281856 -0.23436221  0.06365078 -0.26433450  0.08455677  0.82919335 -0.07822709 -0.26919104
  286402548 14998   0.46438057  0.07238133 -0.79944400 -0.05475543 -0.03788774  0.20628513  0.24255176 -0.18488475
  286409850 7302   -0.37010804  0.68751994 -0.06280080  0.48780455 -0.28152578  0.22485441  0.10399777 -0.08835915
  286430251 20401   0.15369499  0.60112606 -0.00962135  0.34552286  0.13576742  0.29363297 -0.19627970 -0.59360581
  286446581 16330   0.36940116  0.34706457 -0.59876167 -0.09159965  0.15863107  0.25054688  0.12779737  0.52145298
  286463059 16478  -0.31057513 -0.34892618 -0.08097518  0.47943687 -0.04160897  0.60496965 -0.34019557  0.24884596
  286597158 134099 -0.36439974  0.08438433 -0.45837735  0.25901518  0.25558064 -0.61185643 -0.37724491  0.02983277
  286697829 100671  0.13322464  0.12072021 -0.49470104  0.34546709  0.22028827 -0.68550368  0.19828523  0.21410729
  286732598 34769   0.21674058 -0.53442571 -0.08541658  0.30443211 -0.01232579  0.07347473 -0.66648442  0.34305369
  286738141 5543   -0.22746352 -0.41691005 -0.68987382 -0.13395926 -0.37002302  0.24489775  0.27466143 -0.09079946
  286776872 38731   0.52123442  0.37128365 -0.12818917  0.16014065 -0.14462449  0.50813298  0.25319887  0.45294658
  286842424 65552   0.34943004  0.49429009 -0.48764797 -0.22663634 -0.35071588 -0.11221829 -0.37402037  0.26253680
  286886447 44023  -0.25048827  0.11612666 -0.44877014 -0.42478452  0.33789461  0.17003970  0.57595350  0.25908493
  286911972 25525   0.07041449 -0.36330096  0.00736831 -0.27632051 -0.57604972 -0.52910099  0.41654479 -0.03682666
  286951751 39779  -0.13827352 -0.63346730 -0.49639960 -0.07860679  0.26264772 -0.20138075 -0.46616835 -0.01253238
  287007944 56193   0.03585817 -0.11013731 -0.58632182  0.63089446 -0.27920997  0.07565865  0.31923414  0.24328992
  287110281 102337  0.19130620  0.26158888  0.07678843  0.40191873 -0.32193453 -0.40982682 -0.65989494 -0.14309742
  287117393 7112    0.73685862 -0.27015052 -0.06257609 -0.16422125 -0.24785354  0.07579046  0.18210976 -0.50282616
  287133587 16194  -0.36513439 -0.36371982  0.20642044 -0.13141530 -0.49081191 -0.58021185  0.30611029 -0.05709431
  287138754 5167   -0.04258533 -0.33885576 -0.11799370 -0.37277495  0.52017477 -0.04877950  0.07674014  0.67203371
  287195830 57076   0.20644729  0.01805128 -0.03075019  0.50989804  0.72881480 -0.25396594 -0.17730472 -0.26268879
  287196067 237     0.79959135  0.30489610  0.07994052 -0.32630683  0.01652057 -0.16515025  0.35566374 -0.02794963
  287319102 123035 -0.17658479 -0.27735679  0.68336736 -0.07948050  0.23085276  0.22478550  0.47893397 -0.29220480
  287327850 8748   -0.08718643 -0.00729180  0.61402569 -0.12497821  0.38161701 -0.49964194  0.44918257 -0.05157192
  287343088 15238   0.38507836  0.64878970  0.51887216 -0.02941813 -0.20955013  0.15322081 -0.26662345  0.14905333
  287381959 38871   0.29950230  0.17233106 -0.07480400  0.12243454  0.34363502  0.31350384  0.16385850 -0.78536312
  287483731 101772 -0.53141735 -0.14604079  0.35792675 -0.43423696  0.12280618  0.55307095 -0.21706827 -0.10727031
  287594155 110424  0.10094488  0.05229855  0.43276524  0.29678041 -0.18772044  0.58341664  0.12066237  0.56704258
  287622771 28616   0.11841171  0.00813407  0.26645498  0.27655064  0.68474832 -0.09005264 -0.59634003  0.07630739
  287646645 23874   0.64496717  0.20900364 -0.55210588 -0.26966068  0.14117789  0.13327908 -0.05411896  0.34953351
  287662472 15827   0.28768996  0.65616828  0.15266600  0.41989574  0.02108925 -0.33054056  0.37988346 -0.18178306
  287721172 58700  -0.26820494 -0.40363174  0.51965207  0.11267263 -0.31072893 -0.54062241  0.16622758  0.25682187
  287775768 54596   0.23569561 -0.43705490 -0.10574331 -0.63740588  0.24821614 -0.28833111  0.20481732 -0.38635020
  287856941 81173  -0.61312717 -0.36742496  0.12524689  0.08586740  0.52579010  0.41958226  0.10209822 -0.05554664
  287861554 4613    0.07575568 -0.04373985  0.52601098  0.00715254 -0.07168085  0.09373483 -0.65435587 -0.52297536
  287878458 16904  -0.33071031 -0.32481295 -0.16530823  0.28623713  0.24801245  0.15471244  0.44882096  0.62368451
  287905824 27366  -0.52099026  0.11014541 -0.00495699  0.25314246 -0.75580109  0.25956267 -0.11593718 -0.01679192
  288028008 122184 -0.45577601  0.22710609 -0.69762343 -0.32767851  0.29194168  0.07233500 -0.13474351 -0.19499049
  288040716 12708  -0.44986620  0.19968933  0.46085084 -0.14212905  0.22164649 -0.36926462 -0.44491456  0.37646768
  288049918 9202    0.24567890  0.32052896  0.56367981 -0.44063477  0.06569739  0.06878386 -0.55165246 -0.10789503
  288080724 30806  -0.16436882 -0.42433115  0.20168280  0.01396737  0.65076473 -0.55789277 -0.10020939 -0.08528734
  288105594 24870   0.72612998  0.22001527 -0.11094097  0.09416419 -0.05683910 -0.48321117  0.25751185 -0.31641376
  288220313 114719 -0.23271280  0.00151871 -0.44003300 -0.48211119  0.08822653  0.10819392 -0.00496077 -0.70729608
  288226953 6640    0.06641943 -0.42641406 -0.63841976  0.26240028 -0.01318668  0.30923954  0.10329428 -0.48047177
  288230389 3436   -0.64179380 -0.57343782 -0.04501267 -0.22394021 -0.31194068 -0.21601593  0.06802091  0.24186300
  288302322 71933   0.00739141  0.21895632 -0.20734930 -0.17466633 -0.37827602 -0.49579343 -0.54483999 -0.43902955
  288394411 92089   0.12883037  0.09184512 -0.15119620  0.61239579 -0.21408823 -0.57051688  0.40807862  0.19805779
  288462936 68525   0.22143467 -0.11460303 -0.08179595  0.03823195  0.51073408  0.74807174  0.32587682 -0.05499311
  288528107 65171   0.24562871  0.53755975 -0.04236662  0.70681394  0.12459942  0.04223418 -0.36332177  0.00193221
  288529712 1605    0.10165373 -0.56032454 -0.12336688  0.00663042 -0.10774893  0.25311527 -0.74155163 -0.18671794
  288586439 56727   0.10358040  0.50349073  0.11237689 -0.68012863  0.28156485  0.08529182 -0.41454098  0.04655090
  288596471 10032  -0.26827403  0.18781343  0.26048732  0.18511000  0.44059847  0.07767759 -0.58430852  0.49905764
  288630367 33896  -0.77264869  0.20246334  0.17187364 -0.46251310 -0.32853219  0.05883183  0.05511124 -0.06427951
  288691385 61018   0.06758495 -0.31352026 -0.26547027 -0.05083925 -0.45837081  0.47797951 -0.01827523  0.62062552
  288774519 83134  -0.08013110  0.38143688  0.20575205  0.73418576 -0.49680237 -0.05535152  0.12650996  0.02900225
  288786219 11700   0.41006247 -0.06803140 -0.36853888  0.19499494 -0.41130880  0.43777646  0.31827003 -0.43733007
  288807591 21372   0.03903251 -0.51908929 -0.26427711  0.46743135  0.21573422 -0.39684512  0.41647449  0.25141602
